Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	A0A011P9Z5	GCA_000584995.1	+	106655	110896	-7935	-3694	0	EXI73737.1	Serine/threonine-protein kinase StkP	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	102969	106562	-3601	-8	0	EXI73736.1	Type I restriction-modification system methyltransferase subunit	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	102526	102960	1	435	0	EXI73735.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	101192	102529	432	1769	0	EXI73734.1	septum site-determining protein MinD	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	99699	101189	1772	3262	0	EXI73733.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	96349	99684	3277	6612	0	EXI73732.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011P9Z5	GCA_000584995.1	+	95870	96352	6609	7091	0	EXI73731.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11

Type	A0A011PBM9	GCA_000585095.1	-	22975	24288	-3284	-1971	0	EXI92412.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	-	22732	22968	-1964	-1728	0	EXI92411.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	21843	22592	-1588	-839	0	EXI92410.1	transcriptional regulator%2C y4mF family	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	21007	21420	-416	-3	0	EXI92409.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	20239	21003	1	765	0	EXI92408.1	PD-(D/E)XK nuclease superfamily protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	20026	20187	817	978	0	EXI92407.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	19289	19831	1173	1715	0	EXI92406.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	19065	19289	1715	1939	0	EXI92405.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94
Type	A0A011PBM9	GCA_000585095.1	+	18406	19068	1936	2598	0	EXI92404.1	putative phage-encoded protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. BA-94

Type	A0A011Q056	GCA_000585055.1	+	78040	78264	-1705	-1481	0	EXI82596.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	-	77839	78069	-1510	-1280	0	EXI82595.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	+	77196	77711	-1152	-637	0	EXI82594.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	+	76669	76911	-352	-110	0	EXI82593.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	+	75887	76558	1	672	0	EXI82592.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	-	75591	75806	753	968	0	EXI82591.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	+	74533	75114	1445	2026	0	EXI82590.1	DNA repair protein RadC	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	+	73952	74260	2299	2607	0	EXI82589.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011Q056	GCA_000585055.1	-	73662	74093	2466	2897	0	EXI82588.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus

Type	A0A011QMJ8	GCA_000585075.1	+	14869	15834	-6033	-5068	0	EXI90541.1	Transposase	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	12685	13791	-3990	-2884	0	EXI90540.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	12215	12688	-2887	-2414	0	EXI90539.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	10356	12218	-2417	-555	0	EXI90538.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	9267	9800	1	534	0	EXI90537.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	7809	9137	664	1992	0	EXI90536.1	Transposase	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	7013	7807	1994	2788	0	EXI90535.1	putative secretion ATPase%2C PEP-CTERM locus subfamily	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	-	3980	6952	2849	5821	0	EXI90534.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis
Type	A0A011QMJ8	GCA_000585075.1	+	3646	3768	6033	6155	0	EXI90533.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter regalis

Type	A0A011PNN2	GCA_000585015.1	+	33010	35526	-3875	-1359	0	EXI67910.1	Phage tail sheath protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	35526	35993	-1359	-892	0	EXI67911.1	T4-like virus tail tube protein gp19	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	35990	36700	-895	-185	0	EXI67912.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	36712	36882	-173	-3	0	EXI67913.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	36886	37947	1	1062	0	EXI67914.1	Phage protein D	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	37964	38683	1079	1798	0	EXI67915.1	Rhs element Vgr protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	38689	40833	1804	3948	0	EXI67916.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	40830	41228	3945	4343	0	EXI67917.1	baseplate wedge subunit	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus
Type	A0A011PNN2	GCA_000585015.1	+	41238	43631	4353	6746	0	EXI67918.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter adjunctus

Type	A0A011NAJ1	GCA_000584995.1	+	54949	55887	-3193	-2255	0	EXI72040.1	Plasmid replication initiator protein TrfA	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	54507	54788	-2094	-1813	0	EXI72039.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	53619	54029	-1335	-925	0	EXI72038.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	-	53245	53694	-1000	-551	0	EXI72037.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	52268	52693	1	426	0	EXI72036.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	51952	52278	416	742	0	EXI72035.1	Plasmid stabilization system protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	51665	51838	856	1029	0	EXI72034.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	50686	51678	1016	2008	0	EXI72033.1	chromosome segregation protein SMC	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011NAJ1	GCA_000584995.1	+	50002	50631	2063	2692	0	EXI72032.1	Transposase%2C TnpA family	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11

Type	A0A011NTU3	GCA_000585055.1	+	8960	11146	-4384	-2198	0	EXI78782.1	YD repeat (two copies)	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	11146	12216	-2198	-1128	0	EXI78783.1	Phage protein D	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	12213	12917	-1131	-427	0	EXI78784.1	Rhs element Vgr protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	12917	13348	-427	4	0	EXI78785.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	13345	14088	1	744	0	EXI78786.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	14097	14540	753	1196	0	EXI78787.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	14537	16489	1193	3145	0	EXI78788.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	16499	17824	3155	4480	0	EXI78789.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus
Type	A0A011NTU3	GCA_000585055.1	+	17845	18321	4501	4977	0	EXI78790.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter appositus

Type	A0A013TEV4	GCF_002573735.1	+	13092	13394	-3256	-2954	0	WP_000120881.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	13549	15327	-2799	-1021	0	WP_098732822.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	15391	15939	-957	-409	0	WP_098732823.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	15944	16231	-404	-117	0	WP_000151779.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	16349	17644	1	1296	0	WP_001022857.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	17666	18433	1318	2085	0	WP_001067776.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	18496	18774	2148	2426	0	WP_001098598.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	18967	19242	2619	2894	0	WP_001015563.1	type II toxin-antitoxin system Phd/YefM family antitoxin	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A013TEV4	GCF_002573735.1	+	19205	19471	2857	3123	0	WP_000119670.1	type II toxin-antitoxin system RelE/ParE family toxin	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A011N2Z0	GCA_000584995.1	+	287558	288277	-3705	-2986	0	EXI76887.1	CRISPR type III-A	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	286578	287558	-2986	-2006	0	EXI76886.1	CRISPR type III-A	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	284911	286575	-2003	-339	0	EXI76885.1	CRISPR type III-A	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	284568	284882	-310	4	0	EXI76884.1	putative CRISPR-associated protein%2C family	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	283054	284571	1	1518	0	EXI76883.1	putative CRISPR-associated protein%2C family	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	278950	279573	4999	5622	0	EXI76882.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	277659	278852	5720	6913	0	EXI76881.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	+	277342	277662	6910	7230	0	EXI76880.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11
Type	A0A011N2Z0	GCA_000584995.1	-	277097	277357	7215	7475	0	EXI76879.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Candidatus	Candidatus Accumulibacter sp. SK-11

Type	A0A011VYF6	GCF_000586615.1	+	40439	41170	-6073	-5342	0	WP_242836069.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	41189	41878	-5323	-4634	0	WP_024857148.1	signal peptidase I	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	41930	43513	-4582	-2999	0	WP_024857149.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	43578	46541	-2934	29	0	WP_242836070.1	signal peptidase I	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	46513	46968	1	456	0	WP_037283991.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	46981	47205	469	693	0	WP_002851980.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	-	47288	48919	776	2407	0	WP_037283994.1	diguanylate cyclase	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	50152	50949	3640	4437	0	WP_024857155.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3
Type	A0A011VYF6	GCF_000586615.1	+	51046	51543	4534	5031	0	WP_024857156.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	Ruminococcus albus SY3

Type	A0A013SL47	GCF_000588515.1	+	264525	264923	-1635	-1237	0	WP_033848433.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	264926	265309	-1234	-851	0	WP_033848435.1	DUF4054 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	265306	265785	-854	-375	0	WP_033848438.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	265786	266157	-374	-3	0	WP_033848441.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	266161	266700	1	540	0	WP_033848443.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	266709	268184	549	2024	0	WP_033848445.1	DUF3383 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	268200	268643	2040	2483	0	WP_033848448.1	phage protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	268643	269107	2483	2947	0	WP_033848450.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659
Type	A0A013SL47	GCF_000588515.1	+	269113	269295	2953	3135	0	WP_016802831.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 826659

Type	A0A011WUT3	GCF_902761675.1	-	872	1684	-3563	-2751	0	WP_024858767.1	CpsD/CapB family tyrosine-protein kinase	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	-	1671	2459	-2764	-1976	0	WP_024858766.1	Wzz/FepE/Etk N-terminal domain-containing protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	-	2632	3363	-1803	-1072	0	WP_294483217.1	SH3 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	-	3400	4224	-1035	-211	0	WP_294483219.1	amidohydrolase family protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	+	4436	4975	1	540	0	WP_037285087.1	DUF6106 family protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	+	4975	5352	540	917	0	WP_024858762.1	holo-ACP synthase	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	+	5412	7001	977	2566	0	WP_294483229.1	NAD(P)H-hydrate dehydratase	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	+	7064	7549	2629	3114	0	WP_294483232.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.
Type	A0A011WUT3	GCF_902761675.1	-	7606	8616	3171	4181	0	WP_294483236.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Ruminococcus	uncultured Ruminococcus sp.

Type	A0A013S2B9	GCF_000588535.1	-	136604	137392	-2794	-2006	0	WP_228133001.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	135472	136413	-1815	-874	0	WP_032036451.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	134916	135272	-674	-318	0	WP_032036450.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	134578	134916	-318	20	0	WP_000633139.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	133152	134597	1	1446	0	WP_032036448.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	132550	133164	1434	2048	0	WP_032036447.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	132013	132471	2127	2585	0	WP_032036445.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	131774	132001	2597	2824	0	WP_032036444.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013S2B9	GCF_000588535.1	+	130796	131701	2897	3802	0	WP_032036442.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879

Type	A0A013SBR8	GCF_000588535.1	+	155612	155815	-1023	-820	0	WP_016145624.1	helix-turn-helix domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
Type	A0A013SBR8	GCF_000588535.1	+	155202	155576	-784	-410	0	WP_032036489.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 742879
