Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	A0A024QHW8	GCF_014905475.1	+	119968	121131	2888	4051	0	WP_038246728.1	ParM/StbA family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis

Type	A0A024QGQ0	GCF_014905475.1	-	218922	219095	-4186	-4013	0	WP_158295258.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	-	219097	220290	-4011	-2818	0	WP_038246406.1	Ger(x)C family spore germination protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	-	220277	221386	-2831	-1722	0	WP_021290786.1	endospore germination permease	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	-	221383	222945	-1725	-163	0	WP_038246402.1	spore germination protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	+	223109	224101	1	993	0	WP_038246400.1	DUF3231 family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	+	224110	224607	1002	1499	0	WP_038246397.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	+	224789	225760	1681	2652	0	WP_038246394.1	ABC transporter ATP-binding protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	+	225775	226812	2667	3704	0	WP_081856185.1	dipeptide ABC transporter ATP-binding protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QGQ0	GCF_014905475.1	+	226900	228690	3792	5582	0	WP_038246390.1	peptide-binding protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis

Type	A0A024Q793	GCF_014647615.1	-	143985	145055	-3499	-2429	0	WP_038242316.1	LCP family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	143046	143780	-2224	-1490	0	WP_021289732.1	WecB/TagA/CpsF family glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	-	141948	143009	-1453	-392	0	WP_308696419.1	LCP family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	141588	141812	-256	-32	0	WP_038242320.1	DUF1659 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	141337	141555	1	219	0	WP_038242323.1	DUF2922 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	141131	141265	291	425	0	WP_021289728.1	YvrJ family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	137805	140885	671	3751	0	WP_188942537.1	beta-galactosidase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	137012	137632	3924	4544	0	WP_021289726.1	DUF624 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q793	GCF_014647615.1	+	134738	136996	4560	6818	0	WP_188942535.1	AraC family transcriptional regulator	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii

Type	A0A024Q7E2	GCF_014647615.1	+	143046	143780	-2514	-1780	0	WP_021289732.1	WecB/TagA/CpsF family glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	-	141948	143009	-1743	-682	0	WP_308696419.1	LCP family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	141588	141812	-546	-322	0	WP_038242320.1	DUF1659 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	141337	141555	-289	-71	0	WP_038242323.1	DUF2922 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	141131	141265	1	135	0	WP_021289728.1	YvrJ family protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	137805	140885	381	3461	0	WP_188942537.1	beta-galactosidase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	137012	137632	3634	4254	0	WP_021289726.1	DUF624 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	134738	136996	4270	6528	0	WP_188942535.1	AraC family transcriptional regulator	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii
Type	A0A024Q7E2	GCF_014647615.1	+	133001	134365	6901	8265	0	WP_188942533.1	alpha-L-fucosidase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus kapii

Type	A0A024QAJ1	GCA_000723585.1	+	1892065	1892241	-1301	-1125	0	CDQ39529.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1892242	1892703	-1124	-663	0	CDQ39530.1	Holliday junction resolvase	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1892704	1892883	-662	-483	0	CDQ39531.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1892880	1893107	-486	-259	0	CDQ39532.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1893367	1893621	1	255	0	CDQ39533.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1893632	1893781	266	415	0	CDQ39534.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1893774	1894010	408	644	0	CDQ39535.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1894023	1894481	657	1115	0	CDQ39536.1	positive control sigma-like factor	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis
Type	A0A024QAJ1	GCA_000723585.1	+	1895086	1896279	1720	2913	0	CDQ39537.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Virgibacillus	Virgibacillus massiliensis

Type	A0A024E862	GCF_002813455.1	-	4864877	4865644	-5656	-4889	0	WP_100847425.1	MarR family transcriptional regulator	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	+	4863924	4864238	-4250	-3936	0	WP_100847423.1	DUF3077 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	-	4861836	4863737	-3749	-1848	0	WP_100847422.1	potassium transporter Kup	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	+	4859998	4861188	-1200	-10	0	WP_100847421.1	S-type pyocin domain-containing protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	+	4859631	4859987	1	357	0	WP_010462328.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	-	4859125	4859394	594	863	0	WP_146166082.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	+	4857955	4858944	1044	2033	0	WP_100847420.1	DNA cytosine methyltransferase	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	-	4856821	4857993	1995	3167	0	WP_100847419.1	HNH endonuclease	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica
Type	A0A024E862	GCF_002813455.1	-	4855543	4856343	3645	4445	0	WP_100847417.1	DNA adenine methylase	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas baetica

Type	A0A024E7E3	GCF_002882175.1	-	74318	74953	-2532	-1897	0	WP_102595373.1	lytic polysaccharide monooxygenase	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	-	73659	74096	-1675	-1238	0	WP_010458944.1	hemerythrin domain-containing protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	73076	73507	-1086	-655	0	WP_077748754.1	GNAT family N-acetyltransferase	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	-	72583	72933	-512	-162	0	WP_077748753.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	72172	72420	1	249	0	WP_008154823.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	71820	72149	272	601	0	WP_077748751.1	DUF6388 family protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	71080	71784	637	1341	0	WP_102595374.1	YoaK family protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	70465	70857	1564	1956	0	WP_010458929.1	sulfurtransferase complex subunit TusD	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L
Type	A0A024E7E3	GCF_002882175.1	+	70101	70463	1958	2320	0	WP_010458926.1	sulfurtransferase complex subunit TusC	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas sp. FW306-07-L

Type	A0A024ELQ7	GCF_014230445.1	+	29153	29908	-2410	-1655	0	WP_003290589.1	IS21-like element ISPpu7 family helper ATPase IstB	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	-	29858	30355	-1705	-1208	0	WP_185709516.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	-	30382	30633	-1181	-930	0	WP_010466275.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	+	30930	31469	-633	-94	0	WP_010466273.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	+	31564	32106	1	543	0	WP_010466271.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	+	32164	32385	601	822	0	WP_010466270.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	-	32396	32608	833	1045	0	WP_042933219.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	-	32856	33425	1293	1862	0	WP_010466209.1	SHOCT domain-containing protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris
Type	A0A024ELQ7	GCF_014230445.1	-	33468	33833	1905	2270	0	WP_010466207.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Pseudomonas	Pseudomonas cremoris

Type	A0A023ZU63	GCF_000918255.1	+	59333	59521	-1328	-1140	0	YP_009030717.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	58750	59331	-1138	-557	0	YP_009030716.1	thymidine kinase	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	58495	58707	-514	-302	0	YP_009030715.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	58189	58482	-289	4	0	YP_009030714.1	lysis inhibition	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	57806	58192	1	387	0	YP_009030713.1	starvation-inducible transcriptional regulator	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	57522	57710	483	671	0	YP_009030712.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	57340	57522	671	853	0	YP_009030711.1	molybdopterin-guanine dinucleotide biosynthesis protein MobD	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	57143	57337	856	1050	0	YP_009030710.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112
Type	A0A023ZU63	GCF_000918255.1	+	56980	57153	1040	1213	0	YP_009030709.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Escherichia	Escherichia phage vB_EcoM_112

Type	A0A024CAX6	GCF_004013395.1	+	170704	172020	-4309	-2993	0	WP_127957378.1	sodium/proton antiporter NhaA	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	170274	170657	-2946	-2563	0	WP_050841508.1	preprotein translocase subunit YajC	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	168700	170277	-2566	-989	0	WP_127957376.1	protein translocase subunit SecD	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	167720	168691	-980	-9	0	WP_127957373.1	protein translocase subunit SecF	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	167372	167710	1	339	0	WP_000383774.1	DUF6394 family protein	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	164941	167361	350	2770	0	WP_127957370.1	leucine--tRNA ligase	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	164432	164944	2767	3279	0	WP_127957368.1	LPS assembly lipoprotein LptE	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	163273	164442	3269	4438	0	WP_127957365.1	folylpolyglutamate synthase/dihydrofolate synthase family protein	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori
Type	A0A024CAX6	GCF_004013395.1	+	162347	163273	4438	5364	0	WP_127957362.1	M23 family metallopeptidase	na	na_na	na_na_na	na_na_na_na	Helicobacter	Helicobacter pylori

Type	A0A024FM08	GCF_000828715.1	+	3543245	3544585	-5197	-3857	0	WP_045474490.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3542010	3543053	-3665	-2622	0	WP_045474485.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3539995	3541950	-2562	-607	0	WP_045474483.1	AAA family ATPase	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3539375	3539968	-580	13	0	WP_045474481.1	GDP-mannose pyrophosphatase NudK	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3538152	3539387	1	1236	0	WP_045474479.1	DUF6638 family protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3537574	3538110	1278	1814	0	WP_045474478.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3535784	3537478	1910	3604	0	WP_045474476.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	+	3535255	3535563	3825	4133	0	WP_045474474.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FM08	GCF_000828715.1	-	3534802	3535266	4122	4586	0	WP_045474472.1	GNAT family N-acetyltransferase	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2

Type	A0A024FLY6	GCF_000828715.1	+	3508383	3509141	-4202	-3444	0	WP_045474419.1	DUF481 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
Type	A0A024FLY6	GCF_000828715.1	+	3508117	3508365	-3426	-3178	0	WP_316929955.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Winogradskyella	Winogradskyella sp. PG-2
